MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,MoveStatement,false,68.00,-1.00,0.0000
1,2,CopyStatement,false,68.00,-1.00,0.0000
1,3,MatchedDeleteStatement,false,68.00,-1.00,0.0000
1,4,SwapStatement,false,68.00,-1.00,0.0000
1,5,LLMMaskedStatement,true,68.00,61.00,1.1148
1,6,DeleteStatement,true,61.00,62.00,0.9839
1,7,LLMReplaceStatement,true,61.00,60.00,1.0167
1,8,MatchedReplaceStatement,false,60.00,-1.00,0.0000
1,9,MatchedCopyStatement,false,60.00,-1.00,0.0000
1,10,BinaryOperatorReplacement,false,60.00,-1.00,0.0000
1,11,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,12,MatchedSwapStatement,true,60.00,61.00,0.9836
1,13,ReplaceStatement,false,60.00,-1.00,0.0000
1,14,LLMMaskedStatement,false,60.00,-1.00,0.0000
1,15,LLMReplaceStatement,true,60.00,64.00,0.9375
1,16,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,17,DeleteStatement,true,60.00,61.00,0.9836
1,18,MatchedSwapStatement,false,60.00,-1.00,0.0000
1,19,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,20,DeleteStatement,false,60.00,-1.00,0.0000
1,21,LLMReplaceStatement,true,60.00,61.00,0.9836
1,22,CopyStatement,true,60.00,61.00,0.9836
1,23,ReplaceStatement,false,60.00,-1.00,0.0000
1,24,SwapStatement,false,60.00,-1.00,0.0000
1,25,MoveStatement,true,60.00,60.00,1.0000
1,26,MatchedDeleteStatement,false,60.00,-1.00,0.0000
1,27,MatchedCopyStatement,false,60.00,-1.00,0.0000
1,28,MatchedReplaceStatement,false,60.00,-1.00,0.0000
1,29,BinaryOperatorReplacement,false,60.00,-1.00,0.0000
1,30,LLMReplaceStatement,false,60.00,-1.00,0.0000
1,31,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,32,LLMMaskedStatement,true,60.00,63.00,0.9524
1,33,MoveStatement,false,60.00,-1.00,0.0000
1,34,CopyStatement,false,60.00,-1.00,0.0000
1,35,MatchedSwapStatement,false,60.00,-1.00,0.0000
1,36,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,37,LLMMaskedStatement,false,60.00,-1.00,0.0000
1,38,DeleteStatement,false,60.00,-1.00,0.0000
1,39,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,40,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,41,LLMReplaceStatement,false,60.00,-1.00,0.0000
1,42,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,43,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,44,ReplaceStatement,false,60.00,-1.00,0.0000
1,45,SwapStatement,false,60.00,-1.00,0.0000
1,46,MatchedDeleteStatement,false,60.00,-1.00,0.0000
1,47,MatchedCopyStatement,false,60.00,-1.00,0.0000
1,48,MatchedReplaceStatement,false,60.00,-1.00,0.0000
1,49,BinaryOperatorReplacement,false,60.00,-1.00,0.0000
1,50,MoveStatement,false,60.00,-1.00,0.0000
1,51,CopyStatement,false,60.00,-1.00,0.0000
1,52,MatchedSwapStatement,true,60.00,60.00,1.0000
1,53,LLMMaskedStatement,true,60.00,63.00,0.9524
1,54,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,55,MatchedSwapStatement,true,60.00,62.00,0.9677
1,56,DeleteStatement,true,60.00,62.00,0.9677
1,57,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,58,LLMMaskedStatement,false,60.00,-1.00,0.0000
1,59,MatchedSwapStatement,true,60.00,63.00,0.9524
1,60,LLMReplaceStatement,true,60.00,61.00,0.9836
1,61,DeleteStatement,false,60.00,-1.00,0.0000
1,62,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,63,LLMReplaceStatement,true,60.00,64.00,0.9375
1,64,MatchedSwapStatement,false,60.00,-1.00,0.0000
1,65,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,66,LLMReplaceStatement,false,60.00,-1.00,0.0000
1,67,UnaryOperatorReplacement,true,60.00,67.00,0.8955
1,68,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,69,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,70,MoveStatement,false,60.00,-1.00,0.0000
1,71,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,72,CopyStatement,true,60.00,60.00,1.0000
1,73,CopyStatement,false,60.00,-1.00,0.0000
1,74,LLMMaskedStatement,false,60.00,-1.00,0.0000
1,75,ReplaceStatement,false,60.00,-1.00,0.0000
1,76,SwapStatement,false,60.00,-1.00,0.0000
1,77,MatchedDeleteStatement,false,60.00,-1.00,0.0000
1,78,MatchedCopyStatement,false,60.00,-1.00,0.0000
1,79,MatchedReplaceStatement,false,60.00,-1.00,0.0000
1,80,BinaryOperatorReplacement,false,60.00,-1.00,0.0000
1,81,DeleteStatement,false,60.00,-1.00,0.0000
1,82,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,83,MatchedSwapStatement,false,60.00,-1.00,0.0000
1,84,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,85,LLMReplaceStatement,false,60.00,-1.00,0.0000
1,86,UnaryOperatorReplacement,true,60.00,74.00,0.8108
1,87,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,88,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,89,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,90,UnaryOperatorReplacement,true,60.00,72.00,0.8333
1,91,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,92,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,93,LLMMaskedStatement,false,60.00,-1.00,0.0000
1,94,CopyStatement,false,60.00,-1.00,0.0000
1,95,DeleteStatement,false,60.00,-1.00,0.0000
1,96,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,97,MatchedSwapStatement,false,60.00,-1.00,0.0000
1,98,MoveStatement,false,60.00,-1.00,0.0000
1,99,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,100,LLMReplaceStatement,false,60.00,-1.00,0.0000
1,101,UnaryOperatorReplacement,true,60.00,67.00,0.8955
1,102,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,103,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,104,ReplaceStatement,false,60.00,-1.00,0.0000
1,105,SwapStatement,false,60.00,-1.00,0.0000
1,106,MatchedDeleteStatement,false,60.00,-1.00,0.0000
1,107,MatchedCopyStatement,false,60.00,-1.00,0.0000
1,108,MatchedReplaceStatement,false,60.00,-1.00,0.0000
1,109,BinaryOperatorReplacement,false,60.00,-1.00,0.0000
1,110,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,111,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,112,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,113,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,114,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,115,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,116,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,117,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,118,LLMMaskedStatement,false,60.00,-1.00,0.0000
1,119,MatchedSwapStatement,true,60.00,62.00,0.9677
1,120,MatchedSwapStatement,false,60.00,-1.00,0.0000
1,121,LLMReplaceStatement,true,60.00,60.00,1.0000
1,122,LLMReplaceStatement,true,60.00,62.00,0.9677
1,123,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,124,LLMReplaceStatement,true,60.00,60.00,1.0000
1,125,DeleteStatement,false,60.00,-1.00,0.0000
1,126,LLMReplaceStatement,true,60.00,61.00,0.9836
1,127,LLMReplaceStatement,false,60.00,-1.00,0.0000
1,128,UnaryOperatorReplacement,true,60.00,64.00,0.9375
1,129,CopyStatement,false,60.00,-1.00,0.0000
1,130,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,131,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,132,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,133,MoveStatement,false,60.00,-1.00,0.0000
1,134,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,135,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,136,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,137,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,138,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,139,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,140,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,141,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,142,ReplaceStatement,false,60.00,-1.00,0.0000
1,143,SwapStatement,false,60.00,-1.00,0.0000
1,144,MatchedDeleteStatement,false,60.00,-1.00,0.0000
1,145,MatchedCopyStatement,false,60.00,-1.00,0.0000
1,146,MatchedReplaceStatement,true,60.00,60.00,1.0000
1,147,MatchedReplaceStatement,false,60.00,-1.00,0.0000
1,148,BinaryOperatorReplacement,false,60.00,-1.00,0.0000
1,149,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,150,LLMReplaceStatement,false,60.00,-1.00,0.0000
1,151,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,152,UnaryOperatorReplacement,true,60.00,64.00,0.9375
1,153,MatchedSwapStatement,false,60.00,-1.00,0.0000
1,154,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,155,LLMMaskedStatement,false,60.00,-1.00,0.0000
1,156,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,157,UnaryOperatorReplacement,true,60.00,63.00,0.9524
1,158,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,159,DeleteStatement,false,60.00,-1.00,0.0000
1,160,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,161,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,162,UnaryOperatorReplacement,true,60.00,60.00,1.0000
1,163,CopyStatement,false,60.00,-1.00,0.0000
1,164,UnaryOperatorReplacement,true,60.00,70.00,0.8571
1,165,UnaryOperatorReplacement,true,60.00,62.00,0.9677
1,166,UnaryOperatorReplacement,true,60.00,61.00,0.9836
1,167,UnaryOperatorReplacement,true,60.00,59.00,1.0169
1,168,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,169,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,170,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,171,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,172,MoveStatement,false,59.00,-1.00,0.0000
1,173,MatchedReplaceStatement,false,59.00,-1.00,0.0000
1,174,LLMReplaceStatement,false,59.00,-1.00,0.0000
1,175,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,176,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,177,UnaryOperatorReplacement,true,59.00,63.00,0.9365
1,178,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,179,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,180,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,181,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,182,MatchedSwapStatement,false,59.00,-1.00,0.0000
1,183,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,184,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,185,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,186,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,187,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,188,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,189,LLMMaskedStatement,false,59.00,-1.00,0.0000
1,190,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,191,ReplaceStatement,false,59.00,-1.00,0.0000
1,192,SwapStatement,true,59.00,60.00,0.9833
1,193,SwapStatement,false,59.00,-1.00,0.0000
1,194,MatchedDeleteStatement,false,59.00,-1.00,0.0000
1,195,MatchedCopyStatement,true,59.00,61.00,0.9672
1,196,MatchedCopyStatement,false,59.00,-1.00,0.0000
1,197,BinaryOperatorReplacement,false,59.00,-1.00,0.0000
1,198,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,199,DeleteStatement,false,59.00,-1.00,0.0000
1,200,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,201,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,202,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,203,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,204,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,205,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,206,UnaryOperatorReplacement,true,59.00,63.00,0.9365
1,207,LLMReplaceStatement,false,59.00,-1.00,0.0000
1,208,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,209,CopyStatement,false,59.00,-1.00,0.0000
1,210,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,211,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,212,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,213,UnaryOperatorReplacement,true,59.00,64.00,0.9219
1,214,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,215,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,216,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,217,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,218,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,219,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,220,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,221,UnaryOperatorReplacement,true,59.00,60.00,0.9833
1,222,UnaryOperatorReplacement,true,59.00,62.00,0.9516
1,223,UnaryOperatorReplacement,true,59.00,61.00,0.9672
1,224,MoveStatement,false,59.00,-1.00,0.0000
1,225,MatchedReplaceStatement,false,59.00,-1.00,0.0000
1,226,MatchedSwapStatement,true,59.00,60.00,0.9833
1,227,MatchedSwapStatement,true,59.00,60.00,0.9833
