"MethodName","Iteration","EvaluationNumber","Patch","Compiled","AllTestsPassed","TotalExecutionTime(ms)","Fitness","FitnessImprovement"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","-1","0","|","true","true","3.198708","220.0","0.0"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","1","1","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":877 |","true","false","1.524708","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","2","2","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":877 |","true","false","0.781291","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","3","3","| gin.edit.statement.MoveStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":876 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":876:877 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","4","4","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":876 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","5","5","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":876 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","6","6","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1464 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":876:876 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","7","7","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":973 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":877 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","8","8","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":1996 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/CoeffTransformer.java"":877 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"org.jcodec.codecs.h264.decode.CoeffTransformer.org.jcodec.codecs.h264.decode.CoeffTransformer.idct4x4(int[])","9","9","|","true","true","0.768","7.0","213.0"
