MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,MatchedReplaceStatement,false,2450.00,-1.00,0.0000
1,2,MoveStatement,true,2450.00,2412.00,1.0158
1,3,BinaryOperatorReplacement,true,2412.00,2438.00,0.9893
1,4,CopyStatement,false,2412.00,-1.00,0.0000
1,5,SwapStatement,true,2412.00,2380.00,1.0134
1,6,MatchedCopyStatement,false,2380.00,-1.00,0.0000
1,7,UnaryOperatorReplacement,true,2380.00,2416.00,0.9851
1,8,MatchedSwapStatement,false,2380.00,-1.00,0.0000
1,9,LLMMaskedStatement,false,2380.00,-1.00,0.0000
1,10,LLMReplaceStatement,true,2380.00,2434.00,0.9778
1,11,ReplaceStatement,false,2380.00,-1.00,0.0000
1,12,DeleteStatement,false,2380.00,-1.00,0.0000
1,13,MatchedDeleteStatement,false,2380.00,-1.00,0.0000
1,14,MoveStatement,true,2380.00,2405.00,0.9896
1,15,SwapStatement,false,2380.00,-1.00,0.0000
1,16,BinaryOperatorReplacement,true,2380.00,2418.00,0.9843
1,17,UnaryOperatorReplacement,true,2380.00,2426.00,0.9810
1,18,LLMReplaceStatement,true,2380.00,2387.00,0.9971
1,19,MoveStatement,false,2380.00,-1.00,0.0000
1,20,LLMReplaceStatement,true,2380.00,2415.00,0.9855
1,21,BinaryOperatorReplacement,true,2380.00,2390.00,0.9958
1,22,UnaryOperatorReplacement,true,2380.00,2401.00,0.9913
1,23,DeleteStatement,false,2380.00,-1.00,0.0000
1,24,CopyStatement,false,2380.00,-1.00,0.0000
1,25,ReplaceStatement,false,2380.00,-1.00,0.0000
1,26,MatchedDeleteStatement,false,2380.00,-1.00,0.0000
1,27,MatchedCopyStatement,false,2380.00,-1.00,0.0000
1,28,MatchedReplaceStatement,false,2380.00,-1.00,0.0000
1,29,MatchedSwapStatement,false,2380.00,-1.00,0.0000
1,30,LLMMaskedStatement,false,2380.00,-1.00,0.0000
1,31,BinaryOperatorReplacement,true,2380.00,2416.00,0.9851
1,32,LLMReplaceStatement,false,2380.00,-1.00,0.0000
1,33,UnaryOperatorReplacement,true,2380.00,2405.00,0.9896
1,34,SwapStatement,true,2380.00,2365.00,1.0063
1,35,BinaryOperatorReplacement,true,2365.00,2366.00,0.9996
1,36,UnaryOperatorReplacement,true,2365.00,2375.00,0.9958
1,37,SwapStatement,false,2365.00,-1.00,0.0000
1,38,MoveStatement,true,2365.00,2378.00,0.9945
1,39,BinaryOperatorReplacement,true,2365.00,2358.00,1.0030
1,40,UnaryOperatorReplacement,true,2358.00,2370.00,0.9949
1,41,MoveStatement,false,2358.00,-1.00,0.0000
1,42,BinaryOperatorReplacement,true,2358.00,2381.00,0.9903
1,43,LLMReplaceStatement,true,2358.00,2354.00,1.0017
1,44,UnaryOperatorReplacement,false,2354.00,-1.00,0.0000
1,45,BinaryOperatorReplacement,true,2354.00,2358.00,0.9983
1,46,LLMReplaceStatement,false,2354.00,-1.00,0.0000
1,47,BinaryOperatorReplacement,true,2354.00,2335.00,1.0081
1,48,DeleteStatement,true,2335.00,2365.00,0.9873
1,49,CopyStatement,true,2335.00,2355.00,0.9915
1,50,ReplaceStatement,true,2335.00,2354.00,0.9919
1,51,MatchedDeleteStatement,false,2335.00,-1.00,0.0000
1,52,MatchedCopyStatement,true,2335.00,2376.00,0.9827
1,53,MatchedReplaceStatement,true,2335.00,2376.00,0.9827
1,54,MatchedSwapStatement,true,2335.00,2361.00,0.9890
1,55,LLMMaskedStatement,false,2335.00,-1.00,0.0000
1,56,ReplaceStatement,true,2335.00,2375.00,0.9832
1,57,CopyStatement,true,2335.00,2357.00,0.9907
1,58,MatchedSwapStatement,true,2335.00,2354.00,0.9919
1,59,DeleteStatement,true,2335.00,2363.00,0.9882
1,60,MatchedCopyStatement,true,2335.00,2336.00,0.9996
1,61,MatchedReplaceStatement,true,2335.00,2367.00,0.9865
1,62,BinaryOperatorReplacement,true,2335.00,2345.00,0.9957
1,63,SwapStatement,true,2335.00,2372.00,0.9844
1,64,UnaryOperatorReplacement,false,2335.00,-1.00,0.0000
1,65,MatchedCopyStatement,true,2335.00,2360.00,0.9894
1,66,CopyStatement,true,2335.00,2382.00,0.9803
1,67,MatchedSwapStatement,false,2335.00,-1.00,0.0000
1,68,DeleteStatement,true,2335.00,2373.00,0.9840
1,69,ReplaceStatement,true,2335.00,2358.00,0.9902
1,70,MatchedReplaceStatement,true,2335.00,2346.00,0.9953
1,71,BinaryOperatorReplacement,true,2335.00,2352.00,0.9928
1,72,SwapStatement,true,2335.00,2350.00,0.9936
1,73,MoveStatement,true,2335.00,2347.00,0.9949
1,74,MatchedCopyStatement,true,2335.00,2373.00,0.9840
1,75,ReplaceStatement,true,2335.00,2356.00,0.9911
1,76,MatchedReplaceStatement,false,2335.00,-1.00,0.0000
1,77,CopyStatement,true,2335.00,2329.00,1.0026
1,78,DeleteStatement,false,2329.00,-1.00,0.0000
1,79,BinaryOperatorReplacement,true,2329.00,2359.00,0.9873
1,80,SwapStatement,true,2329.00,2347.00,0.9923
1,81,MoveStatement,true,2329.00,2351.00,0.9906
1,82,CopyStatement,false,2329.00,-1.00,0.0000
1,83,LLMReplaceStatement,false,2329.00,-1.00,0.0000
1,84,ReplaceStatement,false,2329.00,-1.00,0.0000
1,85,MatchedCopyStatement,false,2329.00,-1.00,0.0000
1,86,BinaryOperatorReplacement,true,2329.00,2351.00,0.9906
1,87,SwapStatement,true,2329.00,2406.00,0.9680
1,88,MoveStatement,true,2329.00,2373.00,0.9815
1,89,BinaryOperatorReplacement,true,2329.00,2391.00,0.9741
