MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,MatchedSwapStatement,false,3290.00,-1.00,0.0000
1,2,UnaryOperatorReplacement,true,3290.00,3769.00,0.8729
1,3,DeleteStatement,false,3290.00,-1.00,0.0000
1,4,MatchedReplaceStatement,false,3290.00,-1.00,0.0000
1,5,MatchedCopyStatement,false,3290.00,-1.00,0.0000
1,6,CopyStatement,false,3290.00,-1.00,0.0000
1,7,ReplaceStatement,false,3290.00,-1.00,0.0000
1,8,SwapStatement,true,3290.00,3675.00,0.8952
1,9,MatchedDeleteStatement,false,3290.00,-1.00,0.0000
1,10,BinaryOperatorReplacement,true,3290.00,3397.00,0.9685
1,11,MoveStatement,false,3290.00,-1.00,0.0000
1,12,BinaryOperatorReplacement,true,3290.00,3295.00,0.9985
1,13,SwapStatement,false,3290.00,-1.00,0.0000
1,14,UnaryOperatorReplacement,true,3290.00,3505.00,0.9387
1,15,BinaryOperatorReplacement,true,3290.00,3706.00,0.8877
1,16,UnaryOperatorReplacement,true,3290.00,3826.00,0.8599
1,17,DeleteStatement,false,3290.00,-1.00,0.0000
1,18,CopyStatement,false,3290.00,-1.00,0.0000
1,19,ReplaceStatement,false,3290.00,-1.00,0.0000
1,20,MoveStatement,false,3290.00,-1.00,0.0000
1,21,MatchedDeleteStatement,false,3290.00,-1.00,0.0000
1,22,MatchedCopyStatement,false,3290.00,-1.00,0.0000
1,23,MatchedReplaceStatement,false,3290.00,-1.00,0.0000
1,24,MatchedSwapStatement,false,3290.00,-1.00,0.0000
1,25,BinaryOperatorReplacement,true,3290.00,3678.00,0.8945
1,26,UnaryOperatorReplacement,true,3290.00,3223.00,1.0208
1,27,SwapStatement,true,3223.00,3463.00,0.9307
1,28,BinaryOperatorReplacement,true,3223.00,3448.00,0.9347
1,29,UnaryOperatorReplacement,true,3223.00,3360.00,0.9592
1,30,SwapStatement,true,3223.00,3236.00,0.9960
1,31,BinaryOperatorReplacement,true,3223.00,3524.00,0.9146
1,32,UnaryOperatorReplacement,true,3223.00,3090.00,1.0430
1,33,UnaryOperatorReplacement,true,3090.00,3205.00,0.9641
1,34,SwapStatement,false,3090.00,-1.00,0.0000
1,35,BinaryOperatorReplacement,true,3090.00,2948.00,1.0482
1,36,UnaryOperatorReplacement,true,2948.00,2994.00,0.9846
1,37,BinaryOperatorReplacement,true,2948.00,3001.00,0.9823
1,38,UnaryOperatorReplacement,true,2948.00,3277.00,0.8996
1,39,BinaryOperatorReplacement,true,2948.00,2970.00,0.9926
1,40,DeleteStatement,false,2948.00,-1.00,0.0000
1,41,CopyStatement,false,2948.00,-1.00,0.0000
1,42,ReplaceStatement,false,2948.00,-1.00,0.0000
1,43,MoveStatement,false,2948.00,-1.00,0.0000
1,44,MatchedDeleteStatement,false,2948.00,-1.00,0.0000
1,45,MatchedCopyStatement,false,2948.00,-1.00,0.0000
1,46,MatchedReplaceStatement,false,2948.00,-1.00,0.0000
1,47,MatchedSwapStatement,true,2948.00,2814.00,1.0476
1,48,MatchedSwapStatement,false,2814.00,-1.00,0.0000
1,49,BinaryOperatorReplacement,true,2814.00,2749.00,1.0236
1,50,UnaryOperatorReplacement,true,2749.00,2943.00,0.9341
1,51,BinaryOperatorReplacement,true,2749.00,2646.00,1.0389
1,52,UnaryOperatorReplacement,true,2646.00,2878.00,0.9194
1,53,SwapStatement,true,2646.00,3103.00,0.8527
1,54,BinaryOperatorReplacement,true,2646.00,3054.00,0.8664
1,55,UnaryOperatorReplacement,true,2646.00,3583.00,0.7385
1,56,BinaryOperatorReplacement,true,2646.00,3570.00,0.7412
1,57,SwapStatement,true,2646.00,3010.00,0.8791
1,58,UnaryOperatorReplacement,true,2646.00,3027.00,0.8741
1,59,BinaryOperatorReplacement,true,2646.00,2925.00,0.9046
1,60,SwapStatement,false,2646.00,-1.00,0.0000
1,61,UnaryOperatorReplacement,true,2646.00,2936.00,0.9012
1,62,BinaryOperatorReplacement,true,2646.00,2897.00,0.9134
1,63,MatchedSwapStatement,false,2646.00,-1.00,0.0000
1,64,UnaryOperatorReplacement,true,2646.00,2897.00,0.9134
1,65,BinaryOperatorReplacement,true,2646.00,3177.00,0.8329
1,66,DeleteStatement,false,2646.00,-1.00,0.0000
1,67,CopyStatement,false,2646.00,-1.00,0.0000
1,68,ReplaceStatement,false,2646.00,-1.00,0.0000
1,69,MoveStatement,true,2646.00,3210.00,0.8243
1,70,MatchedDeleteStatement,false,2646.00,-1.00,0.0000
1,71,MatchedCopyStatement,true,2646.00,2932.00,0.9025
1,72,MatchedReplaceStatement,false,2646.00,-1.00,0.0000
1,73,MatchedCopyStatement,false,2646.00,-1.00,0.0000
1,74,UnaryOperatorReplacement,true,2646.00,2930.00,0.9031
1,75,MoveStatement,true,2646.00,2921.00,0.9059
1,76,BinaryOperatorReplacement,true,2646.00,3092.00,0.8558
1,77,MoveStatement,false,2646.00,-1.00,0.0000
1,78,UnaryOperatorReplacement,true,2646.00,3309.00,0.7996
1,79,BinaryOperatorReplacement,true,2646.00,3347.00,0.7906
1,80,UnaryOperatorReplacement,true,2646.00,3200.00,0.8269
1,81,BinaryOperatorReplacement,true,2646.00,3298.00,0.8023
1,82,SwapStatement,true,2646.00,3235.00,0.8179
1,83,UnaryOperatorReplacement,true,2646.00,3312.00,0.7989
1,84,BinaryOperatorReplacement,true,2646.00,3580.00,0.7391
1,85,SwapStatement,false,2646.00,-1.00,0.0000
1,86,UnaryOperatorReplacement,true,2646.00,2913.00,0.9083
1,87,BinaryOperatorReplacement,true,2646.00,3025.00,0.8747
1,88,UnaryOperatorReplacement,true,2646.00,3063.00,0.8639
1,89,BinaryOperatorReplacement,true,2646.00,2935.00,0.9015
1,90,UnaryOperatorReplacement,true,2646.00,3080.00,0.8591
1,91,MatchedSwapStatement,false,2646.00,-1.00,0.0000
1,92,BinaryOperatorReplacement,true,2646.00,2951.00,0.8966
1,93,UnaryOperatorReplacement,true,2646.00,2940.00,0.9000
1,94,BinaryOperatorReplacement,true,2646.00,3016.00,0.8773
1,95,MatchedCopyStatement,true,2646.00,3048.00,0.8681
1,96,UnaryOperatorReplacement,true,2646.00,3105.00,0.8522
1,97,MatchedCopyStatement,false,2646.00,-1.00,0.0000
1,98,MoveStatement,true,2646.00,3012.00,0.8785
1,99,BinaryOperatorReplacement,true,2646.00,3126.00,0.8464
2,1,MatchedSwapStatement,false,4293.00,-1.00,0.0000
2,2,DeleteStatement,false,4293.00,-1.00,0.0000
2,3,CopyStatement,false,4293.00,-1.00,0.0000
2,4,MoveStatement,true,4293.00,4522.00,0.9494
2,5,UnaryOperatorReplacement,true,4293.00,4449.00,0.9649
2,6,MatchedDeleteStatement,false,4293.00,-1.00,0.0000
2,7,MatchedCopyStatement,false,4293.00,-1.00,0.0000
2,8,ReplaceStatement,false,4293.00,-1.00,0.0000
2,9,SwapStatement,false,4293.00,-1.00,0.0000
2,10,MatchedReplaceStatement,false,4293.00,-1.00,0.0000
2,11,BinaryOperatorReplacement,true,4293.00,4395.00,0.9768
2,12,BinaryOperatorReplacement,true,4293.00,4286.00,1.0016
2,13,UnaryOperatorReplacement,true,4286.00,3844.00,1.1150
2,14,MoveStatement,false,3844.00,-1.00,0.0000
