MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,LLMReplaceStatement,true,2430.00,2417.00,1.0054
1,2,CopyStatement,false,2417.00,-1.00,0.0000
1,3,UnaryOperatorReplacement,true,2417.00,2394.00,1.0096
1,4,DeleteStatement,false,2394.00,-1.00,0.0000
1,5,BinaryOperatorReplacement,true,2394.00,2376.00,1.0076
1,6,ReplaceStatement,false,2376.00,-1.00,0.0000
1,7,MatchedReplaceStatement,false,2376.00,-1.00,0.0000
1,8,MatchedCopyStatement,false,2376.00,-1.00,0.0000
1,9,MoveStatement,true,2376.00,2420.00,0.9818
1,10,MatchedDeleteStatement,false,2376.00,-1.00,0.0000
1,11,MatchedSwapStatement,false,2376.00,-1.00,0.0000
1,12,SwapStatement,false,2376.00,-1.00,0.0000
1,13,LLMMaskedStatement,false,2376.00,-1.00,0.0000
1,14,UnaryOperatorReplacement,true,2376.00,2431.00,0.9774
1,15,BinaryOperatorReplacement,true,2376.00,2403.00,0.9888
1,16,LLMReplaceStatement,true,2376.00,2411.00,0.9855
1,17,MoveStatement,false,2376.00,-1.00,0.0000
1,18,BinaryOperatorReplacement,true,2376.00,2434.00,0.9762
1,19,LLMReplaceStatement,false,2376.00,-1.00,0.0000
1,20,UnaryOperatorReplacement,true,2376.00,2428.00,0.9786
1,21,DeleteStatement,false,2376.00,-1.00,0.0000
1,22,CopyStatement,false,2376.00,-1.00,0.0000
1,23,ReplaceStatement,false,2376.00,-1.00,0.0000
1,24,SwapStatement,false,2376.00,-1.00,0.0000
1,25,MatchedDeleteStatement,false,2376.00,-1.00,0.0000
1,26,MatchedCopyStatement,false,2376.00,-1.00,0.0000
1,27,MatchedReplaceStatement,false,2376.00,-1.00,0.0000
1,28,MatchedSwapStatement,false,2376.00,-1.00,0.0000
1,29,LLMMaskedStatement,false,2376.00,-1.00,0.0000
1,30,BinaryOperatorReplacement,true,2376.00,2435.00,0.9758
1,31,UnaryOperatorReplacement,true,2376.00,2457.00,0.9670
1,32,MoveStatement,true,2376.00,2393.00,0.9929
1,33,BinaryOperatorReplacement,true,2376.00,2384.00,0.9966
1,34,UnaryOperatorReplacement,true,2376.00,2440.00,0.9738
1,35,LLMReplaceStatement,true,2376.00,2420.00,0.9818
1,36,MoveStatement,true,2376.00,2408.00,0.9867
1,37,BinaryOperatorReplacement,true,2376.00,2406.00,0.9875
1,38,UnaryOperatorReplacement,true,2376.00,2439.00,0.9742
1,39,LLMReplaceStatement,false,2376.00,-1.00,0.0000
1,40,BinaryOperatorReplacement,true,2376.00,2416.00,0.9834
1,41,MoveStatement,true,2376.00,2412.00,0.9851
1,42,UnaryOperatorReplacement,true,2376.00,2417.00,0.9830
1,43,BinaryOperatorReplacement,true,2376.00,2437.00,0.9750
1,44,UnaryOperatorReplacement,true,2376.00,2430.00,0.9778
1,45,MoveStatement,true,2376.00,2397.00,0.9912
1,46,BinaryOperatorReplacement,true,2376.00,2428.00,0.9786
1,47,UnaryOperatorReplacement,true,2376.00,2509.00,0.9470
1,48,DeleteStatement,false,2376.00,-1.00,0.0000
1,49,CopyStatement,false,2376.00,-1.00,0.0000
1,50,ReplaceStatement,false,2376.00,-1.00,0.0000
1,51,SwapStatement,false,2376.00,-1.00,0.0000
1,52,MatchedDeleteStatement,false,2376.00,-1.00,0.0000
1,53,MatchedCopyStatement,false,2376.00,-1.00,0.0000
1,54,MatchedReplaceStatement,true,2376.00,2407.00,0.9871
1,55,MatchedSwapStatement,false,2376.00,-1.00,0.0000
1,56,LLMMaskedStatement,false,2376.00,-1.00,0.0000
1,57,MoveStatement,false,2376.00,-1.00,0.0000
1,58,MatchedReplaceStatement,false,2376.00,-1.00,0.0000
1,59,BinaryOperatorReplacement,true,2376.00,2448.00,0.9706
1,60,UnaryOperatorReplacement,true,2376.00,2435.00,0.9758
1,61,BinaryOperatorReplacement,true,2376.00,2413.00,0.9847
1,62,UnaryOperatorReplacement,true,2376.00,2403.00,0.9888
1,63,LLMReplaceStatement,true,2376.00,2420.00,0.9818
1,64,BinaryOperatorReplacement,true,2376.00,2437.00,0.9750
1,65,UnaryOperatorReplacement,true,2376.00,2425.00,0.9798
1,66,LLMReplaceStatement,true,2376.00,2395.00,0.9921
1,67,BinaryOperatorReplacement,true,2376.00,2420.00,0.9818
1,68,UnaryOperatorReplacement,true,2376.00,2415.00,0.9839
1,69,LLMReplaceStatement,true,2376.00,2412.00,0.9851
1,70,MoveStatement,true,2376.00,2415.00,0.9839
1,71,BinaryOperatorReplacement,true,2376.00,2421.00,0.9814
1,72,UnaryOperatorReplacement,true,2376.00,2394.00,0.9925
1,73,LLMReplaceStatement,true,2376.00,2426.00,0.9794
1,74,MoveStatement,false,2376.00,-1.00,0.0000
1,75,BinaryOperatorReplacement,true,2376.00,2419.00,0.9822
1,76,UnaryOperatorReplacement,true,2376.00,2417.00,0.9830
1,77,LLMReplaceStatement,false,2376.00,-1.00,0.0000
1,78,BinaryOperatorReplacement,true,2376.00,2426.00,0.9794
1,79,UnaryOperatorReplacement,true,2376.00,2440.00,0.9738
1,80,MatchedReplaceStatement,false,2376.00,-1.00,0.0000
1,81,BinaryOperatorReplacement,true,2376.00,2391.00,0.9937
1,82,UnaryOperatorReplacement,true,2376.00,2421.00,0.9814
1,83,DeleteStatement,false,2376.00,-1.00,0.0000
1,84,CopyStatement,false,2376.00,-1.00,0.0000
1,85,ReplaceStatement,false,2376.00,-1.00,0.0000
1,86,SwapStatement,true,2376.00,2412.00,0.9851
1,87,SwapStatement,false,2376.00,-1.00,0.0000
1,88,MatchedDeleteStatement,false,2376.00,-1.00,0.0000
1,89,MatchedCopyStatement,false,2376.00,-1.00,0.0000
1,90,MatchedSwapStatement,false,2376.00,-1.00,0.0000
1,91,LLMMaskedStatement,false,2376.00,-1.00,0.0000
1,92,BinaryOperatorReplacement,true,2376.00,2422.00,0.9810
1,93,UnaryOperatorReplacement,true,2376.00,2426.00,0.9794
1,94,BinaryOperatorReplacement,true,2376.00,2399.00,0.9904
1,95,UnaryOperatorReplacement,true,2376.00,2433.00,0.9766
1,96,BinaryOperatorReplacement,true,2376.00,2403.00,0.9888
1,97,UnaryOperatorReplacement,true,2376.00,2413.00,0.9847
1,98,MoveStatement,true,2376.00,2417.00,0.9830
1,99,BinaryOperatorReplacement,true,2376.00,2412.00,0.9851
2,1,MatchedDeleteStatement,false,3484.00,-1.00,0.0000
2,2,LLMMaskedStatement,true,3484.00,3425.00,1.0172
2,3,DeleteStatement,false,3425.00,-1.00,0.0000
2,4,MatchedCopyStatement,true,3425.00,3445.00,0.9942
2,5,LLMReplaceStatement,true,3425.00,3417.00,1.0023
2,6,MatchedSwapStatement,false,3417.00,-1.00,0.0000
2,7,BinaryOperatorReplacement,true,3417.00,3596.00,0.9502
2,8,SwapStatement,false,3417.00,-1.00,0.0000
2,9,MatchedReplaceStatement,false,3417.00,-1.00,0.0000
2,10,UnaryOperatorReplacement,true,3417.00,3422.00,0.9985
2,11,ReplaceStatement,false,3417.00,-1.00,0.0000
2,12,CopyStatement,false,3417.00,-1.00,0.0000
2,13,MoveStatement,true,3417.00,3421.00,0.9988
2,14,LLMMaskedStatement,true,3417.00,3417.00,1.0000
2,15,LLMReplaceStatement,true,3417.00,3459.00,0.9879
2,16,MoveStatement,true,3417.00,3428.00,0.9968
2,17,UnaryOperatorReplacement,true,3417.00,3421.00,0.9988
2,18,MatchedCopyStatement,false,3417.00,-1.00,0.0000
2,19,BinaryOperatorReplacement,true,3417.00,3440.00,0.9933
2,20,LLMMaskedStatement,true,3417.00,3439.00,0.9936
2,21,UnaryOperatorReplacement,true,3417.00,3440.00,0.9933
2,22,MoveStatement,true,3417.00,3444.00,0.9922
2,23,LLMReplaceStatement,true,3417.00,3443.00,0.9924
2,24,BinaryOperatorReplacement,true,3417.00,3429.00,0.9965
2,25,DeleteStatement,false,3417.00,-1.00,0.0000
2,26,CopyStatement,false,3417.00,-1.00,0.0000
2,27,ReplaceStatement,false,3417.00,-1.00,0.0000
2,28,SwapStatement,true,3417.00,3430.00,0.9962
2,29,MatchedDeleteStatement,false,3417.00,-1.00,0.0000
2,30,MatchedReplaceStatement,true,3417.00,3436.00,0.9945
2,31,MatchedSwapStatement,false,3417.00,-1.00,0.0000
