MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,LLMReplaceStatement,false,2450.00,-1.00,0.0000
1,2,CopyStatement,false,2450.00,-1.00,0.0000
1,3,UnaryOperatorReplacement,true,2450.00,2370.00,1.0338
1,4,DeleteStatement,false,2370.00,-1.00,0.0000
1,5,BinaryOperatorReplacement,true,2370.00,2363.00,1.0030
1,6,ReplaceStatement,false,2363.00,-1.00,0.0000
1,7,MatchedReplaceStatement,false,2363.00,-1.00,0.0000
1,8,MatchedCopyStatement,false,2363.00,-1.00,0.0000
1,9,MoveStatement,true,2363.00,2363.00,1.0000
1,10,MatchedDeleteStatement,false,2363.00,-1.00,0.0000
1,11,MatchedSwapStatement,false,2363.00,-1.00,0.0000
1,12,SwapStatement,false,2363.00,-1.00,0.0000
1,13,LLMMaskedStatement,false,2363.00,-1.00,0.0000
1,14,UnaryOperatorReplacement,true,2363.00,2411.00,0.9801
1,15,BinaryOperatorReplacement,true,2363.00,2348.00,1.0064
1,16,MoveStatement,false,2348.00,-1.00,0.0000
1,17,UnaryOperatorReplacement,true,2348.00,2368.00,0.9916
1,18,BinaryOperatorReplacement,true,2348.00,2362.00,0.9941
1,19,DeleteStatement,false,2348.00,-1.00,0.0000
1,20,CopyStatement,false,2348.00,-1.00,0.0000
1,21,ReplaceStatement,false,2348.00,-1.00,0.0000
1,22,SwapStatement,true,2348.00,2374.00,0.9890
1,23,MatchedDeleteStatement,false,2348.00,-1.00,0.0000
1,24,MatchedCopyStatement,false,2348.00,-1.00,0.0000
1,25,MatchedReplaceStatement,false,2348.00,-1.00,0.0000
1,26,MatchedSwapStatement,false,2348.00,-1.00,0.0000
1,27,LLMMaskedStatement,false,2348.00,-1.00,0.0000
1,28,LLMReplaceStatement,false,2348.00,-1.00,0.0000
1,29,UnaryOperatorReplacement,true,2348.00,2431.00,0.9659
1,30,BinaryOperatorReplacement,true,2348.00,2411.00,0.9739
1,31,MoveStatement,false,2348.00,-1.00,0.0000
1,32,SwapStatement,false,2348.00,-1.00,0.0000
1,33,BinaryOperatorReplacement,true,2348.00,2428.00,0.9671
1,34,UnaryOperatorReplacement,true,2348.00,2422.00,0.9694
1,35,BinaryOperatorReplacement,true,2348.00,2382.00,0.9857
1,36,UnaryOperatorReplacement,true,2348.00,2381.00,0.9861
1,37,BinaryOperatorReplacement,true,2348.00,2376.00,0.9882
1,38,UnaryOperatorReplacement,true,2348.00,2376.00,0.9882
1,39,BinaryOperatorReplacement,true,2348.00,2385.00,0.9845
1,40,UnaryOperatorReplacement,true,2348.00,2378.00,0.9874
1,41,BinaryOperatorReplacement,true,2348.00,2381.00,0.9861
1,42,UnaryOperatorReplacement,true,2348.00,2368.00,0.9916
1,43,DeleteStatement,false,2348.00,-1.00,0.0000
1,44,CopyStatement,false,2348.00,-1.00,0.0000
1,45,ReplaceStatement,false,2348.00,-1.00,0.0000
1,46,MatchedDeleteStatement,false,2348.00,-1.00,0.0000
1,47,MatchedCopyStatement,false,2348.00,-1.00,0.0000
1,48,MatchedReplaceStatement,false,2348.00,-1.00,0.0000
1,49,MatchedSwapStatement,false,2348.00,-1.00,0.0000
1,50,LLMMaskedStatement,false,2348.00,-1.00,0.0000
1,51,LLMReplaceStatement,false,2348.00,-1.00,0.0000
1,52,MoveStatement,true,2348.00,2348.00,1.0000
1,53,SwapStatement,false,2348.00,-1.00,0.0000
1,54,UnaryOperatorReplacement,true,2348.00,2362.00,0.9941
1,55,BinaryOperatorReplacement,true,2348.00,2376.00,0.9882
1,56,MoveStatement,true,2348.00,2359.00,0.9953
1,57,UnaryOperatorReplacement,true,2348.00,2416.00,0.9719
1,58,BinaryOperatorReplacement,true,2348.00,2392.00,0.9816
1,59,MoveStatement,false,2348.00,-1.00,0.0000
1,60,UnaryOperatorReplacement,true,2348.00,2420.00,0.9702
1,61,BinaryOperatorReplacement,true,2348.00,2413.00,0.9731
1,62,BinaryOperatorReplacement,true,2348.00,2414.00,0.9727
