MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,MatchedSwapStatement,false,4037.00,-1.00,0.0000
1,2,BinaryOperatorReplacement,true,4037.00,3537.00,1.1414
1,3,MoveStatement,true,3537.00,3661.00,0.9661
1,4,MatchedDeleteStatement,false,3537.00,-1.00,0.0000
1,5,ReplaceStatement,false,3537.00,-1.00,0.0000
1,6,MatchedCopyStatement,false,3537.00,-1.00,0.0000
1,7,SwapStatement,false,3537.00,-1.00,0.0000
1,8,UnaryOperatorReplacement,true,3537.00,3117.00,1.1347
1,9,DeleteStatement,false,3117.00,-1.00,0.0000
1,10,MatchedReplaceStatement,false,3117.00,-1.00,0.0000
1,11,CopyStatement,false,3117.00,-1.00,0.0000
1,12,BinaryOperatorReplacement,true,3117.00,2948.00,1.0573
1,13,UnaryOperatorReplacement,true,2948.00,3414.00,0.8635
1,14,MoveStatement,true,2948.00,3315.00,0.8893
1,15,BinaryOperatorReplacement,true,2948.00,3391.00,0.8694
1,16,UnaryOperatorReplacement,true,2948.00,3788.00,0.7782
1,17,MoveStatement,true,2948.00,3255.00,0.9057
1,18,BinaryOperatorReplacement,true,2948.00,2884.00,1.0222
1,19,DeleteStatement,false,2884.00,-1.00,0.0000
1,20,CopyStatement,false,2884.00,-1.00,0.0000
1,21,ReplaceStatement,false,2884.00,-1.00,0.0000
1,22,SwapStatement,false,2884.00,-1.00,0.0000
1,23,MatchedDeleteStatement,false,2884.00,-1.00,0.0000
1,24,MatchedCopyStatement,false,2884.00,-1.00,0.0000
1,25,MatchedReplaceStatement,false,2884.00,-1.00,0.0000
1,26,MatchedSwapStatement,true,2884.00,3214.00,0.8973
1,27,UnaryOperatorReplacement,true,2884.00,3287.00,0.8774
1,28,MoveStatement,true,2884.00,3675.00,0.7848
1,29,BinaryOperatorReplacement,true,2884.00,3678.00,0.7841
1,30,MatchedSwapStatement,false,2884.00,-1.00,0.0000
1,31,UnaryOperatorReplacement,true,2884.00,3549.00,0.8126
1,32,MoveStatement,false,2884.00,-1.00,0.0000
1,33,BinaryOperatorReplacement,true,2884.00,3273.00,0.8811
1,34,UnaryOperatorReplacement,true,2884.00,3330.00,0.8661
1,35,BinaryOperatorReplacement,true,2884.00,3508.00,0.8221
1,36,UnaryOperatorReplacement,true,2884.00,3572.00,0.8074
1,37,BinaryOperatorReplacement,true,2884.00,3483.00,0.8280
1,38,MoveStatement,true,2884.00,3128.00,0.9220
1,39,DeleteStatement,false,2884.00,-1.00,0.0000
1,40,CopyStatement,true,2884.00,3346.00,0.8619
1,41,ReplaceStatement,false,2884.00,-1.00,0.0000
1,42,SwapStatement,false,2884.00,-1.00,0.0000
1,43,MatchedDeleteStatement,false,2884.00,-1.00,0.0000
1,44,MatchedCopyStatement,false,2884.00,-1.00,0.0000
1,45,MatchedReplaceStatement,false,2884.00,-1.00,0.0000
1,46,UnaryOperatorReplacement,true,2884.00,3263.00,0.8838
1,47,BinaryOperatorReplacement,true,2884.00,3247.00,0.8882
1,48,MatchedSwapStatement,false,2884.00,-1.00,0.0000
1,49,CopyStatement,false,2884.00,-1.00,0.0000
1,50,MoveStatement,true,2884.00,3134.00,0.9202
1,51,UnaryOperatorReplacement,false,2884.00,-1.00,0.0000
1,52,BinaryOperatorReplacement,true,2884.00,3158.00,0.9132
1,53,MoveStatement,true,2884.00,3056.00,0.9437
1,54,BinaryOperatorReplacement,true,2884.00,2673.00,1.0789
1,55,MoveStatement,false,2673.00,-1.00,0.0000
1,56,BinaryOperatorReplacement,true,2673.00,2938.00,0.9098
