MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,MatchedSwapStatement,false,3480.00,-1.00,0.0000
1,2,MatchedCopyStatement,false,3480.00,-1.00,0.0000
1,3,MatchedReplaceStatement,false,3480.00,-1.00,0.0000
1,4,ReplaceStatement,false,3480.00,-1.00,0.0000
1,5,BinaryOperatorReplacement,true,3480.00,3599.00,0.9669
1,6,CopyStatement,false,3480.00,-1.00,0.0000
1,7,SwapStatement,false,3480.00,-1.00,0.0000
1,8,MoveStatement,true,3480.00,3247.00,1.0718
1,9,MatchedDeleteStatement,false,3247.00,-1.00,0.0000
1,10,DeleteStatement,true,3247.00,3269.00,0.9933
1,11,UnaryOperatorReplacement,true,3247.00,3781.00,0.8588
1,12,MoveStatement,true,3247.00,3294.00,0.9857
1,13,DeleteStatement,false,3247.00,-1.00,0.0000
1,14,BinaryOperatorReplacement,true,3247.00,3504.00,0.9267
1,15,UnaryOperatorReplacement,true,3247.00,4004.00,0.8109
1,16,MoveStatement,false,3247.00,-1.00,0.0000
1,17,BinaryOperatorReplacement,true,3247.00,3476.00,0.9341
1,18,UnaryOperatorReplacement,true,3247.00,3462.00,0.9379
1,19,CopyStatement,false,3247.00,-1.00,0.0000
1,20,ReplaceStatement,true,3247.00,3647.00,0.8903
1,21,SwapStatement,true,3247.00,3537.00,0.9180
1,22,MatchedDeleteStatement,false,3247.00,-1.00,0.0000
1,23,MatchedCopyStatement,true,3247.00,3457.00,0.9393
1,24,MatchedReplaceStatement,true,3247.00,3596.00,0.9029
1,25,MatchedSwapStatement,true,3247.00,3153.00,1.0298
1,26,BinaryOperatorReplacement,true,3153.00,3077.00,1.0247
1,27,UnaryOperatorReplacement,true,3077.00,3135.00,0.9815
1,28,MatchedSwapStatement,false,3077.00,-1.00,0.0000
1,29,DeleteStatement,false,3077.00,-1.00,0.0000
1,30,MatchedCopyStatement,false,3077.00,-1.00,0.0000
1,31,SwapStatement,false,3077.00,-1.00,0.0000
1,32,MatchedReplaceStatement,false,3077.00,-1.00,0.0000
1,33,ReplaceStatement,false,3077.00,-1.00,0.0000
1,34,BinaryOperatorReplacement,true,3077.00,3066.00,1.0036
1,35,UnaryOperatorReplacement,true,3066.00,3257.00,0.9414
1,36,MoveStatement,false,3066.00,-1.00,0.0000
1,37,BinaryOperatorReplacement,true,3066.00,3290.00,0.9319
1,38,UnaryOperatorReplacement,true,3066.00,3180.00,0.9642
1,39,BinaryOperatorReplacement,true,3066.00,2916.00,1.0514
1,40,UnaryOperatorReplacement,true,2916.00,2978.00,0.9792
