MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,MatchedDeleteStatement,false,4887.00,-1.00,0.0000
1,2,SwapStatement,false,4887.00,-1.00,0.0000
1,3,MoveStatement,false,4887.00,-1.00,0.0000
1,4,MatchedReplaceStatement,false,4887.00,-1.00,0.0000
1,5,BinaryOperatorReplacement,false,4887.00,-1.00,0.0000
1,6,DeleteStatement,false,4887.00,-1.00,0.0000
1,7,CopyStatement,false,4887.00,-1.00,0.0000
1,8,ReplaceStatement,false,4887.00,-1.00,0.0000
1,9,UnaryOperatorReplacement,false,4887.00,-1.00,0.0000
1,10,MatchedSwapStatement,false,4887.00,-1.00,0.0000
1,11,MatchedCopyStatement,false,4887.00,-1.00,0.0000
1,12,DeleteStatement,false,4887.00,-1.00,0.0000
1,13,CopyStatement,false,4887.00,-1.00,0.0000
1,14,ReplaceStatement,false,4887.00,-1.00,0.0000
1,15,SwapStatement,false,4887.00,-1.00,0.0000
1,16,MoveStatement,false,4887.00,-1.00,0.0000
1,17,MatchedDeleteStatement,false,4887.00,-1.00,0.0000
1,18,MatchedCopyStatement,false,4887.00,-1.00,0.0000
1,19,MatchedReplaceStatement,false,4887.00,-1.00,0.0000
1,20,MatchedSwapStatement,false,4887.00,-1.00,0.0000
1,21,BinaryOperatorReplacement,false,4887.00,-1.00,0.0000
1,22,UnaryOperatorReplacement,true,4887.00,4729.00,1.0334
1,23,UnaryOperatorReplacement,false,4729.00,-1.00,0.0000
1,24,UnaryOperatorReplacement,true,4729.00,5194.00,0.9105
1,25,DeleteStatement,true,4729.00,5475.00,0.8637
1,26,CopyStatement,false,4729.00,-1.00,0.0000
1,27,ReplaceStatement,true,4729.00,5366.00,0.8813
1,28,SwapStatement,false,4729.00,-1.00,0.0000
1,29,MoveStatement,true,4729.00,5608.00,0.8433
1,30,MatchedDeleteStatement,true,4729.00,5770.00,0.8196
1,31,MatchedCopyStatement,true,4729.00,6077.00,0.7782
