MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,ReplaceStatement,false,2942.00,-1.00,0.0000
1,2,MatchedCopyStatement,false,2942.00,-1.00,0.0000
1,3,SwapStatement,false,2942.00,-1.00,0.0000
1,4,MatchedReplaceStatement,false,2942.00,-1.00,0.0000
1,5,UnaryOperatorReplacement,true,2942.00,2867.00,1.0262
1,6,DeleteStatement,false,2867.00,-1.00,0.0000
1,7,BinaryOperatorReplacement,true,2867.00,2664.00,1.0762
1,8,CopyStatement,false,2664.00,-1.00,0.0000
1,9,MoveStatement,true,2664.00,2584.00,1.0310
1,10,MatchedDeleteStatement,false,2584.00,-1.00,0.0000
1,11,MatchedSwapStatement,true,2584.00,2542.00,1.0165
1,12,BinaryOperatorReplacement,true,2542.00,2570.00,0.9891
1,13,MoveStatement,true,2542.00,2637.00,0.9640
1,14,UnaryOperatorReplacement,true,2542.00,2521.00,1.0083
1,15,MatchedSwapStatement,false,2521.00,-1.00,0.0000
1,16,BinaryOperatorReplacement,true,2521.00,2453.00,1.0277
1,17,UnaryOperatorReplacement,true,2453.00,2649.00,0.9260
1,18,MoveStatement,true,2453.00,2594.00,0.9456
1,19,BinaryOperatorReplacement,true,2453.00,2569.00,0.9548
1,20,DeleteStatement,false,2453.00,-1.00,0.0000
1,21,CopyStatement,false,2453.00,-1.00,0.0000
1,22,ReplaceStatement,false,2453.00,-1.00,0.0000
1,23,SwapStatement,false,2453.00,-1.00,0.0000
1,24,MatchedDeleteStatement,false,2453.00,-1.00,0.0000
1,25,MatchedCopyStatement,false,2453.00,-1.00,0.0000
1,26,MatchedReplaceStatement,false,2453.00,-1.00,0.0000
1,27,UnaryOperatorReplacement,true,2453.00,2593.00,0.9460
1,28,MoveStatement,false,2453.00,-1.00,0.0000
1,29,MatchedSwapStatement,false,2453.00,-1.00,0.0000
1,30,BinaryOperatorReplacement,true,2453.00,2652.00,0.9250
1,31,UnaryOperatorReplacement,true,2453.00,2644.00,0.9278
1,32,BinaryOperatorReplacement,true,2453.00,2686.00,0.9133
1,33,UnaryOperatorReplacement,true,2453.00,3066.00,0.8001
1,34,BinaryOperatorReplacement,true,2453.00,2728.00,0.8992
1,35,MoveStatement,true,2453.00,2714.00,0.9038
1,36,UnaryOperatorReplacement,true,2453.00,2750.00,0.8920
1,37,BinaryOperatorReplacement,true,2453.00,2684.00,0.9139
1,38,MoveStatement,true,2453.00,2668.00,0.9194
1,39,UnaryOperatorReplacement,true,2453.00,2732.00,0.8979
1,40,BinaryOperatorReplacement,true,2453.00,2736.00,0.8966
1,41,DeleteStatement,false,2453.00,-1.00,0.0000
1,42,CopyStatement,false,2453.00,-1.00,0.0000
1,43,ReplaceStatement,false,2453.00,-1.00,0.0000
1,44,SwapStatement,true,2453.00,2716.00,0.9032
1,45,MatchedDeleteStatement,false,2453.00,-1.00,0.0000
1,46,MatchedCopyStatement,false,2453.00,-1.00,0.0000
1,47,MatchedReplaceStatement,false,2453.00,-1.00,0.0000
1,48,MatchedSwapStatement,false,2453.00,-1.00,0.0000
1,49,MoveStatement,true,2453.00,2829.00,0.8671
1,50,UnaryOperatorReplacement,true,2453.00,2881.00,0.8514
1,51,SwapStatement,true,2453.00,2813.00,0.8720
1,52,BinaryOperatorReplacement,true,2453.00,2619.00,0.9366
1,53,MoveStatement,true,2453.00,2604.00,0.9420
1,54,UnaryOperatorReplacement,true,2453.00,2618.00,0.9370
1,55,SwapStatement,false,2453.00,-1.00,0.0000
1,56,BinaryOperatorReplacement,true,2453.00,2678.00,0.9160
1,57,MoveStatement,false,2453.00,-1.00,0.0000
1,58,UnaryOperatorReplacement,true,2453.00,2569.00,0.9548
1,59,BinaryOperatorReplacement,true,2453.00,2849.00,0.8610
1,60,UnaryOperatorReplacement,true,2453.00,2678.00,0.9160
1,61,BinaryOperatorReplacement,true,2453.00,2709.00,0.9055
1,62,UnaryOperatorReplacement,true,2453.00,2782.00,0.8817
1,63,BinaryOperatorReplacement,true,2453.00,2677.00,0.9163
1,64,UnaryOperatorReplacement,true,2453.00,2666.00,0.9201
1,65,BinaryOperatorReplacement,true,2453.00,2596.00,0.9449
1,66,MatchedSwapStatement,false,2453.00,-1.00,0.0000
1,67,MoveStatement,false,2453.00,-1.00,0.0000
1,68,UnaryOperatorReplacement,true,2453.00,2563.00,0.9571
1,69,BinaryOperatorReplacement,true,2453.00,2589.00,0.9475
1,70,DeleteStatement,false,2453.00,-1.00,0.0000
1,71,CopyStatement,false,2453.00,-1.00,0.0000
1,72,ReplaceStatement,false,2453.00,-1.00,0.0000
1,73,MatchedDeleteStatement,false,2453.00,-1.00,0.0000
1,74,MatchedCopyStatement,false,2453.00,-1.00,0.0000
1,75,MatchedReplaceStatement,false,2453.00,-1.00,0.0000
1,76,UnaryOperatorReplacement,true,2453.00,2428.00,1.0103
1,77,BinaryOperatorReplacement,true,2428.00,2787.00,0.8712
1,78,SwapStatement,false,2428.00,-1.00,0.0000
1,79,UnaryOperatorReplacement,true,2428.00,2649.00,0.9166
1,80,BinaryOperatorReplacement,true,2428.00,2573.00,0.9436
1,81,UnaryOperatorReplacement,true,2428.00,2680.00,0.9060
1,82,BinaryOperatorReplacement,true,2428.00,2735.00,0.8878
1,83,UnaryOperatorReplacement,true,2428.00,2623.00,0.9257
1,84,BinaryOperatorReplacement,true,2428.00,2610.00,0.9303
1,85,UnaryOperatorReplacement,true,2428.00,2651.00,0.9159
1,86,MoveStatement,false,2428.00,-1.00,0.0000
1,87,BinaryOperatorReplacement,true,2428.00,2572.00,0.9440
1,88,UnaryOperatorReplacement,true,2428.00,2618.00,0.9274
1,89,BinaryOperatorReplacement,true,2428.00,2542.00,0.9552
