MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,ReplaceStatement,false,3822.00,-1.00,0.0000
1,2,MoveStatement,false,3822.00,-1.00,0.0000
1,3,SwapStatement,false,3822.00,-1.00,0.0000
1,4,LLMMaskedStatement,false,3822.00,-1.00,0.0000
1,5,MatchedReplaceStatement,false,3822.00,-1.00,0.0000
1,6,BinaryOperatorReplacement,false,3822.00,-1.00,0.0000
1,7,DeleteStatement,false,3822.00,-1.00,0.0000
1,8,CopyStatement,false,3822.00,-1.00,0.0000
1,9,MatchedSwapStatement,false,3822.00,-1.00,0.0000
1,10,LLMReplaceStatement,false,3822.00,-1.00,0.0000
1,11,MatchedCopyStatement,false,3822.00,-1.00,0.0000
1,12,UnaryOperatorReplacement,false,3822.00,-1.00,0.0000
1,13,MatchedDeleteStatement,false,3822.00,-1.00,0.0000
1,14,DeleteStatement,false,3822.00,-1.00,0.0000
1,15,CopyStatement,false,3822.00,-1.00,0.0000
1,16,ReplaceStatement,false,3822.00,-1.00,0.0000
1,17,SwapStatement,false,3822.00,-1.00,0.0000
1,18,MoveStatement,false,3822.00,-1.00,0.0000
1,19,MatchedDeleteStatement,false,3822.00,-1.00,0.0000
1,20,MatchedCopyStatement,false,3822.00,-1.00,0.0000
1,21,MatchedReplaceStatement,false,3822.00,-1.00,0.0000
1,22,MatchedSwapStatement,false,3822.00,-1.00,0.0000
1,23,BinaryOperatorReplacement,false,3822.00,-1.00,0.0000
1,24,UnaryOperatorReplacement,false,3822.00,-1.00,0.0000
1,25,LLMMaskedStatement,false,3822.00,-1.00,0.0000
1,26,LLMReplaceStatement,true,3822.00,5163.00,0.7403
1,27,LLMReplaceStatement,false,3822.00,-1.00,0.0000
1,28,DeleteStatement,false,3822.00,-1.00,0.0000
1,29,CopyStatement,false,3822.00,-1.00,0.0000
1,30,ReplaceStatement,false,3822.00,-1.00,0.0000
1,31,SwapStatement,false,3822.00,-1.00,0.0000
1,32,MoveStatement,false,3822.00,-1.00,0.0000
1,33,MatchedDeleteStatement,false,3822.00,-1.00,0.0000
1,34,MatchedCopyStatement,false,3822.00,-1.00,0.0000
1,35,MatchedReplaceStatement,false,3822.00,-1.00,0.0000
1,36,MatchedSwapStatement,false,3822.00,-1.00,0.0000
1,37,BinaryOperatorReplacement,false,3822.00,-1.00,0.0000
1,38,UnaryOperatorReplacement,true,3822.00,3802.00,1.0053
1,39,LLMMaskedStatement,true,3802.00,3737.00,1.0174
1,40,LLMMaskedStatement,false,3737.00,-1.00,0.0000
1,41,UnaryOperatorReplacement,false,3737.00,-1.00,0.0000
1,42,LLMReplaceStatement,false,3737.00,-1.00,0.0000
1,43,LLMMaskedStatement,false,3737.00,-1.00,0.0000
1,44,UnaryOperatorReplacement,false,3737.00,-1.00,0.0000
1,45,DeleteStatement,false,3737.00,-1.00,0.0000
1,46,CopyStatement,false,3737.00,-1.00,0.0000
1,47,ReplaceStatement,false,3737.00,-1.00,0.0000
1,48,SwapStatement,false,3737.00,-1.00,0.0000
1,49,MoveStatement,false,3737.00,-1.00,0.0000
1,50,MatchedDeleteStatement,false,3737.00,-1.00,0.0000
