MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,ReplaceStatement,false,2999.00,-1.00,0.0000
1,2,MoveStatement,false,2999.00,-1.00,0.0000
1,3,SwapStatement,false,2999.00,-1.00,0.0000
1,4,LLMMaskedStatement,false,2999.00,-1.00,0.0000
1,5,MatchedReplaceStatement,false,2999.00,-1.00,0.0000
1,6,BinaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,7,DeleteStatement,false,2999.00,-1.00,0.0000
1,8,CopyStatement,false,2999.00,-1.00,0.0000
1,9,MatchedSwapStatement,false,2999.00,-1.00,0.0000
1,10,LLMReplaceStatement,true,2999.00,3228.00,0.9291
1,11,MatchedCopyStatement,false,2999.00,-1.00,0.0000
1,12,UnaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,13,MatchedDeleteStatement,false,2999.00,-1.00,0.0000
1,14,LLMReplaceStatement,false,2999.00,-1.00,0.0000
1,15,DeleteStatement,false,2999.00,-1.00,0.0000
1,16,CopyStatement,false,2999.00,-1.00,0.0000
1,17,ReplaceStatement,false,2999.00,-1.00,0.0000
1,18,SwapStatement,true,2999.00,3060.00,0.9801
1,19,MoveStatement,false,2999.00,-1.00,0.0000
1,20,MatchedDeleteStatement,false,2999.00,-1.00,0.0000
1,21,MatchedCopyStatement,false,2999.00,-1.00,0.0000
1,22,MatchedReplaceStatement,false,2999.00,-1.00,0.0000
1,23,MatchedSwapStatement,false,2999.00,-1.00,0.0000
1,24,BinaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,25,UnaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,26,LLMMaskedStatement,false,2999.00,-1.00,0.0000
1,27,SwapStatement,false,2999.00,-1.00,0.0000
1,28,LLMReplaceStatement,false,2999.00,-1.00,0.0000
1,29,DeleteStatement,false,2999.00,-1.00,0.0000
1,30,CopyStatement,false,2999.00,-1.00,0.0000
1,31,ReplaceStatement,false,2999.00,-1.00,0.0000
1,32,MoveStatement,false,2999.00,-1.00,0.0000
1,33,MatchedDeleteStatement,false,2999.00,-1.00,0.0000
1,34,MatchedCopyStatement,false,2999.00,-1.00,0.0000
1,35,MatchedReplaceStatement,false,2999.00,-1.00,0.0000
1,36,MatchedSwapStatement,false,2999.00,-1.00,0.0000
1,37,BinaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,38,UnaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,39,LLMMaskedStatement,false,2999.00,-1.00,0.0000
1,40,SwapStatement,false,2999.00,-1.00,0.0000
1,41,LLMReplaceStatement,false,2999.00,-1.00,0.0000
1,42,SwapStatement,false,2999.00,-1.00,0.0000
1,43,LLMReplaceStatement,false,2999.00,-1.00,0.0000
1,44,DeleteStatement,false,2999.00,-1.00,0.0000
1,45,CopyStatement,false,2999.00,-1.00,0.0000
1,46,ReplaceStatement,false,2999.00,-1.00,0.0000
1,47,MoveStatement,false,2999.00,-1.00,0.0000
1,48,MatchedDeleteStatement,false,2999.00,-1.00,0.0000
1,49,MatchedCopyStatement,false,2999.00,-1.00,0.0000
1,50,MatchedReplaceStatement,false,2999.00,-1.00,0.0000
1,51,MatchedSwapStatement,false,2999.00,-1.00,0.0000
1,52,BinaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,53,UnaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,54,LLMMaskedStatement,false,2999.00,-1.00,0.0000
1,55,SwapStatement,false,2999.00,-1.00,0.0000
1,56,LLMReplaceStatement,true,2999.00,3017.00,0.9940
1,57,LLMReplaceStatement,false,2999.00,-1.00,0.0000
1,58,DeleteStatement,false,2999.00,-1.00,0.0000
1,59,CopyStatement,false,2999.00,-1.00,0.0000
1,60,ReplaceStatement,false,2999.00,-1.00,0.0000
1,61,MoveStatement,false,2999.00,-1.00,0.0000
1,62,MatchedDeleteStatement,false,2999.00,-1.00,0.0000
1,63,MatchedCopyStatement,false,2999.00,-1.00,0.0000
1,64,MatchedReplaceStatement,false,2999.00,-1.00,0.0000
1,65,MatchedSwapStatement,true,2999.00,3043.00,0.9855
1,66,MatchedSwapStatement,false,2999.00,-1.00,0.0000
1,67,BinaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,68,UnaryOperatorReplacement,false,2999.00,-1.00,0.0000
1,69,LLMMaskedStatement,false,2999.00,-1.00,0.0000
1,70,LLMReplaceStatement,true,2999.00,2956.00,1.0145
1,71,LLMReplaceStatement,true,2956.00,2798.00,1.0565
1,72,LLMReplaceStatement,true,2798.00,3081.00,0.9081
1,73,LLMReplaceStatement,true,2798.00,2954.00,0.9472
1,74,LLMReplaceStatement,true,2798.00,3088.00,0.9061
1,75,LLMReplaceStatement,true,2798.00,3067.00,0.9123
1,76,LLMReplaceStatement,true,2798.00,3152.00,0.8877
1,77,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,78,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,79,SwapStatement,false,2798.00,-1.00,0.0000
1,80,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,81,DeleteStatement,false,2798.00,-1.00,0.0000
1,82,CopyStatement,false,2798.00,-1.00,0.0000
1,83,ReplaceStatement,false,2798.00,-1.00,0.0000
1,84,MoveStatement,false,2798.00,-1.00,0.0000
1,85,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,86,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,87,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,88,BinaryOperatorReplacement,true,2798.00,2817.00,0.9933
1,89,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,90,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,91,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,92,LLMReplaceStatement,true,2798.00,2990.00,0.9358
1,93,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,94,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,95,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,96,SwapStatement,false,2798.00,-1.00,0.0000
1,97,LLMReplaceStatement,true,2798.00,2949.00,0.9488
1,98,LLMReplaceStatement,true,2798.00,2967.00,0.9430
1,99,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,100,DeleteStatement,false,2798.00,-1.00,0.0000
1,101,CopyStatement,false,2798.00,-1.00,0.0000
1,102,ReplaceStatement,false,2798.00,-1.00,0.0000
1,103,MoveStatement,false,2798.00,-1.00,0.0000
1,104,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,105,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,106,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,107,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,108,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,109,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,110,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,111,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,112,SwapStatement,false,2798.00,-1.00,0.0000
1,113,LLMReplaceStatement,true,2798.00,2872.00,0.9742
1,114,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,115,DeleteStatement,false,2798.00,-1.00,0.0000
1,116,CopyStatement,false,2798.00,-1.00,0.0000
1,117,ReplaceStatement,false,2798.00,-1.00,0.0000
1,118,MoveStatement,true,2798.00,2941.00,0.9514
1,119,MoveStatement,false,2798.00,-1.00,0.0000
1,120,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,121,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,122,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,123,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,124,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,125,LLMReplaceStatement,true,2798.00,2969.00,0.9424
1,126,LLMReplaceStatement,true,2798.00,3051.00,0.9171
1,127,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,128,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,129,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,130,SwapStatement,false,2798.00,-1.00,0.0000
1,131,MoveStatement,false,2798.00,-1.00,0.0000
1,132,LLMReplaceStatement,true,2798.00,3023.00,0.9256
1,133,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,134,DeleteStatement,false,2798.00,-1.00,0.0000
1,135,CopyStatement,false,2798.00,-1.00,0.0000
1,136,ReplaceStatement,false,2798.00,-1.00,0.0000
1,137,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,138,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,139,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,140,UnaryOperatorReplacement,true,2798.00,2978.00,0.9396
1,141,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,142,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,143,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,144,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,145,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,146,SwapStatement,false,2798.00,-1.00,0.0000
1,147,MoveStatement,false,2798.00,-1.00,0.0000
1,148,UnaryOperatorReplacement,true,2798.00,2827.00,0.9897
1,149,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,150,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,151,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,152,LLMReplaceStatement,true,2798.00,3120.00,0.8968
1,153,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,154,DeleteStatement,true,2798.00,3222.00,0.8684
1,155,DeleteStatement,false,2798.00,-1.00,0.0000
1,156,CopyStatement,false,2798.00,-1.00,0.0000
1,157,ReplaceStatement,false,2798.00,-1.00,0.0000
1,158,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,159,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,160,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,161,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,162,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,163,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,164,SwapStatement,false,2798.00,-1.00,0.0000
1,165,MoveStatement,false,2798.00,-1.00,0.0000
1,166,DeleteStatement,false,2798.00,-1.00,0.0000
1,167,LLMReplaceStatement,true,2798.00,2963.00,0.9443
1,168,LLMReplaceStatement,true,2798.00,2889.00,0.9685
1,169,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,170,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,171,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,172,CopyStatement,false,2798.00,-1.00,0.0000
1,173,ReplaceStatement,false,2798.00,-1.00,0.0000
1,174,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,175,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,176,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,177,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,178,LLMReplaceStatement,true,2798.00,2969.00,0.9424
1,179,LLMReplaceStatement,true,2798.00,2931.00,0.9546
1,180,LLMReplaceStatement,true,2798.00,2942.00,0.9511
1,181,LLMReplaceStatement,true,2798.00,3055.00,0.9159
1,182,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,183,LLMReplaceStatement,true,2798.00,2931.00,0.9546
1,184,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,185,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,186,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,187,SwapStatement,false,2798.00,-1.00,0.0000
1,188,MoveStatement,false,2798.00,-1.00,0.0000
1,189,DeleteStatement,false,2798.00,-1.00,0.0000
1,190,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,191,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,192,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,193,CopyStatement,false,2798.00,-1.00,0.0000
1,194,ReplaceStatement,false,2798.00,-1.00,0.0000
1,195,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,196,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,197,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,198,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,199,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,200,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,201,SwapStatement,false,2798.00,-1.00,0.0000
1,202,MoveStatement,false,2798.00,-1.00,0.0000
1,203,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,204,DeleteStatement,false,2798.00,-1.00,0.0000
1,205,UnaryOperatorReplacement,true,2798.00,2923.00,0.9572
1,206,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,207,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,208,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,209,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,210,LLMReplaceStatement,true,2798.00,3093.00,0.9046
1,211,LLMReplaceStatement,true,2798.00,2987.00,0.9367
1,212,LLMReplaceStatement,true,2798.00,2946.00,0.9498
1,213,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,214,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,215,CopyStatement,false,2798.00,-1.00,0.0000
1,216,ReplaceStatement,false,2798.00,-1.00,0.0000
1,217,MatchedDeleteStatement,true,2798.00,2911.00,0.9612
1,218,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,219,MatchedCopyStatement,true,2798.00,2823.00,0.9911
1,220,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,221,MatchedCopyStatement,true,2798.00,2876.00,0.9729
1,222,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,223,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,224,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,225,SwapStatement,true,2798.00,2927.00,0.9559
1,226,SwapStatement,false,2798.00,-1.00,0.0000
1,227,MatchedDeleteStatement,true,2798.00,2836.00,0.9866
1,228,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,229,MoveStatement,false,2798.00,-1.00,0.0000
1,230,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,231,LLMReplaceStatement,true,2798.00,2980.00,0.9389
1,232,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,233,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,234,SwapStatement,false,2798.00,-1.00,0.0000
1,235,DeleteStatement,false,2798.00,-1.00,0.0000
1,236,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,237,LLMReplaceStatement,true,2798.00,2938.00,0.9523
1,238,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,239,LLMReplaceStatement,true,2798.00,3009.00,0.9299
1,240,LLMReplaceStatement,true,2798.00,3020.00,0.9265
1,241,LLMReplaceStatement,true,2798.00,3162.00,0.8849
1,242,LLMReplaceStatement,true,2798.00,3019.00,0.9268
1,243,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,244,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,245,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,246,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,247,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,248,CopyStatement,false,2798.00,-1.00,0.0000
1,249,ReplaceStatement,false,2798.00,-1.00,0.0000
1,250,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,251,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,252,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,253,MoveStatement,false,2798.00,-1.00,0.0000
1,254,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,255,SwapStatement,false,2798.00,-1.00,0.0000
1,256,DeleteStatement,false,2798.00,-1.00,0.0000
1,257,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,258,LLMReplaceStatement,true,2798.00,3003.00,0.9317
1,259,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,260,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,261,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,262,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,263,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,264,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,265,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,266,SwapStatement,false,2798.00,-1.00,0.0000
1,267,MoveStatement,false,2798.00,-1.00,0.0000
1,268,CopyStatement,false,2798.00,-1.00,0.0000
1,269,ReplaceStatement,false,2798.00,-1.00,0.0000
1,270,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,271,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,272,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,273,DeleteStatement,false,2798.00,-1.00,0.0000
1,274,LLMReplaceStatement,true,2798.00,3010.00,0.9296
1,275,LLMReplaceStatement,true,2798.00,3044.00,0.9192
1,276,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,277,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,278,LLMReplaceStatement,true,2798.00,3094.00,0.9043
1,279,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,280,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,281,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,282,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,283,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,284,SwapStatement,false,2798.00,-1.00,0.0000
1,285,MoveStatement,true,2798.00,2830.00,0.9887
1,286,MoveStatement,false,2798.00,-1.00,0.0000
1,287,MoveStatement,false,2798.00,-1.00,0.0000
1,288,UnaryOperatorReplacement,true,2798.00,2818.00,0.9929
1,289,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,290,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,291,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,292,CopyStatement,false,2798.00,-1.00,0.0000
1,293,ReplaceStatement,false,2798.00,-1.00,0.0000
1,294,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,295,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,296,DeleteStatement,false,2798.00,-1.00,0.0000
1,297,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,298,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,299,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,300,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,301,MoveStatement,false,2798.00,-1.00,0.0000
1,302,SwapStatement,false,2798.00,-1.00,0.0000
1,303,BinaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,304,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,305,MatchedSwapStatement,false,2798.00,-1.00,0.0000
1,306,CopyStatement,false,2798.00,-1.00,0.0000
1,307,ReplaceStatement,false,2798.00,-1.00,0.0000
1,308,MatchedReplaceStatement,false,2798.00,-1.00,0.0000
1,309,LLMMaskedStatement,false,2798.00,-1.00,0.0000
1,310,DeleteStatement,false,2798.00,-1.00,0.0000
1,311,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,312,LLMReplaceStatement,true,2798.00,3007.00,0.9305
1,313,LLMReplaceStatement,true,2798.00,2928.00,0.9556
1,314,LLMReplaceStatement,true,2798.00,3053.00,0.9165
1,315,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,316,LLMReplaceStatement,false,2798.00,-1.00,0.0000
1,317,MatchedCopyStatement,false,2798.00,-1.00,0.0000
1,318,UnaryOperatorReplacement,false,2798.00,-1.00,0.0000
1,319,MatchedDeleteStatement,false,2798.00,-1.00,0.0000
1,320,MoveStatement,false,2798.00,-1.00,0.0000
1,321,SwapStatement,false,2798.00,-1.00,0.0000
1,322,LLMReplaceStatement,true,2798.00,3027.00,0.9243
1,323,LLMReplaceStatement,true,2798.00,3092.00,0.9049
1,324,LLMReplaceStatement,false,2798.00,-1.00,0.0000
