MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
1,1,ReplaceStatement,false,5329.00,-1.00,0.0000
1,2,MoveStatement,false,5329.00,-1.00,0.0000
1,3,SwapStatement,false,5329.00,-1.00,0.0000
1,4,LLMMaskedStatement,false,5329.00,-1.00,0.0000
1,5,MatchedReplaceStatement,false,5329.00,-1.00,0.0000
1,6,BinaryOperatorReplacement,false,5329.00,-1.00,0.0000
1,7,DeleteStatement,false,5329.00,-1.00,0.0000
1,8,CopyStatement,false,5329.00,-1.00,0.0000
1,9,MatchedSwapStatement,false,5329.00,-1.00,0.0000
1,10,LLMReplaceStatement,false,5329.00,-1.00,0.0000
1,11,MatchedCopyStatement,false,5329.00,-1.00,0.0000
1,12,UnaryOperatorReplacement,false,5329.00,-1.00,0.0000
1,13,MatchedDeleteStatement,false,5329.00,-1.00,0.0000
1,14,DeleteStatement,false,5329.00,-1.00,0.0000
1,15,CopyStatement,false,5329.00,-1.00,0.0000
1,16,ReplaceStatement,false,5329.00,-1.00,0.0000
1,17,SwapStatement,false,5329.00,-1.00,0.0000
1,18,MoveStatement,false,5329.00,-1.00,0.0000
1,19,MatchedDeleteStatement,false,5329.00,-1.00,0.0000
1,20,MatchedCopyStatement,false,5329.00,-1.00,0.0000
1,21,MatchedReplaceStatement,false,5329.00,-1.00,0.0000
1,22,MatchedSwapStatement,false,5329.00,-1.00,0.0000
1,23,BinaryOperatorReplacement,false,5329.00,-1.00,0.0000
1,24,UnaryOperatorReplacement,false,5329.00,-1.00,0.0000
1,25,LLMMaskedStatement,false,5329.00,-1.00,0.0000
1,26,LLMReplaceStatement,false,5329.00,-1.00,0.0000
1,27,DeleteStatement,false,5329.00,-1.00,0.0000
1,28,CopyStatement,false,5329.00,-1.00,0.0000
1,29,ReplaceStatement,false,5329.00,-1.00,0.0000
1,30,SwapStatement,false,5329.00,-1.00,0.0000
1,31,MoveStatement,false,5329.00,-1.00,0.0000
1,32,MatchedDeleteStatement,false,5329.00,-1.00,0.0000
1,33,MatchedCopyStatement,false,5329.00,-1.00,0.0000
1,34,MatchedReplaceStatement,false,5329.00,-1.00,0.0000
1,35,MatchedSwapStatement,false,5329.00,-1.00,0.0000
1,36,BinaryOperatorReplacement,false,5329.00,-1.00,0.0000
1,37,UnaryOperatorReplacement,false,5329.00,-1.00,0.0000
1,38,LLMMaskedStatement,false,5329.00,-1.00,0.0000
1,39,LLMReplaceStatement,false,5329.00,-1.00,0.0000
1,40,DeleteStatement,false,5329.00,-1.00,0.0000
1,41,CopyStatement,false,5329.00,-1.00,0.0000
1,42,ReplaceStatement,false,5329.00,-1.00,0.0000
1,43,SwapStatement,false,5329.00,-1.00,0.0000
1,44,MoveStatement,false,5329.00,-1.00,0.0000
1,45,MatchedDeleteStatement,false,5329.00,-1.00,0.0000
1,46,MatchedCopyStatement,false,5329.00,-1.00,0.0000
1,47,MatchedReplaceStatement,false,5329.00,-1.00,0.0000
1,48,MatchedSwapStatement,false,5329.00,-1.00,0.0000
1,49,BinaryOperatorReplacement,false,5329.00,-1.00,0.0000
1,50,UnaryOperatorReplacement,true,5329.00,5039.00,1.0576
1,51,UnaryOperatorReplacement,true,5039.00,4955.00,1.0170
1,52,UnaryOperatorReplacement,true,4955.00,4833.00,1.0252
1,53,UnaryOperatorReplacement,true,4833.00,5053.00,0.9565
1,54,UnaryOperatorReplacement,true,4833.00,5013.00,0.9641
1,55,LLMMaskedStatement,true,4833.00,5071.00,0.9531
1,56,LLMMaskedStatement,true,4833.00,4657.00,1.0378
1,57,LLMMaskedStatement,true,4657.00,4941.00,0.9425
1,58,LLMMaskedStatement,true,4657.00,4924.00,0.9458
1,59,LLMReplaceStatement,false,4657.00,-1.00,0.0000
1,60,UnaryOperatorReplacement,true,4657.00,3655.00,1.2741
1,61,UnaryOperatorReplacement,true,3655.00,3685.00,0.9919
1,62,LLMMaskedStatement,true,3655.00,5149.00,0.7098
1,63,UnaryOperatorReplacement,true,3655.00,5000.00,0.7310
1,64,UnaryOperatorReplacement,true,3655.00,5253.00,0.6958
1,65,LLMMaskedStatement,false,3655.00,-1.00,0.0000
1,66,UnaryOperatorReplacement,false,3655.00,-1.00,0.0000
1,67,LLMMaskedStatement,true,3655.00,4852.00,0.7533
1,68,UnaryOperatorReplacement,false,3655.00,-1.00,0.0000
1,69,LLMMaskedStatement,false,3655.00,-1.00,0.0000
1,70,DeleteStatement,true,3655.00,4634.00,0.7887
1,71,DeleteStatement,true,3655.00,4948.00,0.7387
1,72,CopyStatement,true,3655.00,4819.00,0.7585
1,73,ReplaceStatement,false,3655.00,-1.00,0.0000
1,74,SwapStatement,false,3655.00,-1.00,0.0000
1,75,MoveStatement,false,3655.00,-1.00,0.0000
1,76,MatchedDeleteStatement,false,3655.00,-1.00,0.0000
1,77,MatchedCopyStatement,true,3655.00,5085.00,0.7188
1,78,MatchedReplaceStatement,false,3655.00,-1.00,0.0000
1,79,MatchedSwapStatement,false,3655.00,-1.00,0.0000
1,80,BinaryOperatorReplacement,false,3655.00,-1.00,0.0000
1,81,LLMReplaceStatement,true,3655.00,2735.00,1.3364
1,82,LLMReplaceStatement,true,2735.00,2854.00,0.9583
1,83,LLMReplaceStatement,true,2735.00,2864.00,0.9550
1,84,LLMReplaceStatement,true,2735.00,2915.00,0.9383
1,85,LLMReplaceStatement,false,2735.00,-1.00,0.0000
1,86,CopyStatement,false,2735.00,-1.00,0.0000
1,87,MatchedCopyStatement,false,2735.00,-1.00,0.0000
1,88,DeleteStatement,false,2735.00,-1.00,0.0000
1,89,LLMReplaceStatement,true,2735.00,2877.00,0.9506
1,90,LLMReplaceStatement,true,2735.00,2908.00,0.9405
1,91,LLMReplaceStatement,true,2735.00,2947.00,0.9281
1,92,LLMReplaceStatement,false,2735.00,-1.00,0.0000
1,93,UnaryOperatorReplacement,true,2735.00,2775.00,0.9856
1,94,UnaryOperatorReplacement,false,2735.00,-1.00,0.0000
1,95,LLMMaskedStatement,false,2735.00,-1.00,0.0000
1,96,LLMReplaceStatement,true,2735.00,2909.00,0.9402
1,97,LLMReplaceStatement,true,2735.00,2891.00,0.9460
1,98,LLMReplaceStatement,true,2735.00,2902.00,0.9425
1,99,LLMReplaceStatement,true,2735.00,3257.00,0.8397
2,1,UnaryOperatorReplacement,false,1233.00,-1.00,0.0000
2,2,DeleteStatement,true,1233.00,1098.00,1.1230
2,3,LLMMaskedStatement,false,1098.00,-1.00,0.0000
2,4,LLMReplaceStatement,true,1098.00,1083.00,1.0139
2,5,SwapStatement,false,1083.00,-1.00,0.0000
2,6,MatchedCopyStatement,false,1083.00,-1.00,0.0000
2,7,BinaryOperatorReplacement,false,1083.00,-1.00,0.0000
